video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
OB2gEG2w2Tg,Audi e-tron Test mit @Felixba  | E-Auto Review – präsentiert von Yello,2020-08-12T10:02:10Z,UCWDzQTt1RWZD1AtkV76CIBA,35671,998,196,0,0
-AyEEuxTYhQ,FVA Web Seminar | Ursachensuche geräuschanregender Welligkeiten an Zahnrädern (FVA 733 II),2020-08-12T14:44:50Z,UCapMG_5gUqWqwageEA9I7fQ,369,3,2,0,0
-We8GTV7luE,Die Wahrheit über die Ladepreise - Wie viel kostet Strom wirklich?,2020-08-12T16:00:01Z,UCBc0Mghy-6jhMXs3T7DluMg,21383,871,738,0,0
qokR-npe7NQ,Peugeot e 208 - Kann DER den Verbrenner komplett ERSETZEN?,2020-08-12T17:30:02Z,UCiZnK4X73okItJqaCs2YDOQ,156598,5101,823,0,0
-qCc5v6wA6A,#030 Unsere erste Tesla Werkstatterfahrung,2020-08-12T13:00:00Z,UC_aOreefEh0YC7y5gZToRhw,1596,102,21,0,0
SDxPhbaVSp0,Elektroautos und die erneuerbaren Energien - Dr. Axel Sprenger über neuer Studie zum SMART Charging,2020-08-13T18:20:11Z,UCaCaZ-vKtnMG2_FKmEePChQ,3767,264,17,0,0
7ZfDEZPODj8,Wenn Elektroautos im Tunnel Feuer fangen,2020-08-13T11:49:25Z,UCQdP6IRjwE7ZR3ODK-pHfvQ,51083,92,48,0,0
jM0BKfb_KJo,Breaking Elektro-News: Elektroauto 832 km Reichweite! Porsche Batteriezellen. E-Autos in Österreich,2020-08-13T05:00:07Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,7406,549,83,0,0
-9Ww4Qcfa68,"VW ID.3: Testfahrt, Reichweite, Preis | ADAC",2020-08-13T06:15:40Z,UCJTQxEGVqCFsBuHUyxgaVqQ,103862,463,144,0,0
Jg8OPNwK7Lg,"Ford Explorer 2020: Navigation, Infotainment & Assistenz im Test | alle Funktionen",2020-08-13T16:30:03Z,UCjST8i81ILulZZvnO1xtfhQ,14643,163,8,0,0
b-_o_Qvws0M,Elektromobilität: Mercedes-Benz und smart Elektroautos bis 2024,2020-08-14T05:30:01Z,UCS89FyMs_YWCBO0D3IazAQA,2425,14,2,0,0
-yIrKmJ2c7o,Ein günstiger EV Kleinwagen der Kandi Tagesthema Elektromobilität Nr.106,2020-08-14T15:00:00Z,UCHuXYLIv70fPKK9c60TwLQw,175,19,5,0,0
MLzWOl-YHY0,Das Elektroauto für Unternehmen | Förderung von gewerblichen Elektroautos,2020-08-14T16:18:25Z,UCBTJnSirNI8kwOn5ROB_BGA,1700,51,14,0,0
XUPhdQXhmdU,Elektro statt Benziner - Unternehmen setzen auf alternative Antriebstechnologien,2020-08-14T07:00:05Z,UCVrVBoMZr6paFB4iIl5rSiQ,1523,75,2,0,0
7GoBHp2-sCQ,Das nächste E-Auto für 5.000 Euro 832km Reichweite für Lucid Air Neues E-Motorrad als Gamechanger,2020-08-14T17:00:02Z,UCSwRhu8CeHVXZlG1ExdjuTQ,40076,713,98,0,0
ajQhRfxMZK0,Die besten 3 Elektroautos für unter 30.000 Euro,2020-08-14T06:00:01Z,UCP0sOZXdgOKMX3d_RBjsxNg,1916,54,19,0,0
hhHUBZOp2pA,Schnacken mit Holger Teil 1! Warum Lidl kein PV aufs Dach baut! Elektromobilität & Solaranlagen!,2020-08-14T07:15:01Z,UCMlirlzQIUpfb3uC5LXB17Q,17913,841,212,0,0
Du7XYtPnYpI,"S3XY TESLA Fahrt | Vergleich Model Y mit Model S, 3, X",2020-08-14T16:00:12Z,UCgmB8S3f8-9dR8alVUZuZxQ,63725,2335,316,0,0
7GwUye3dBH0,Neue Mobilität und ein neues Sportgefühl,2020-08-14T13:17:33Z,UCd1xmKi2-VPakIeDXB2CxXA,284,6,4,0,0
fjSpa8RKtaE,Mit dem Elektroauto in den Sommerurlaub. Geht das überhaupt?,2020-08-14T10:00:13Z,UCEPZNMjVXBALuPZNKNua5Hg,61439,4122,888,0,0
lWnUqRq8mY4,FREE-HANDS Ride in Berlin am 12.09.2020 - Demo für die Legalität ALLER eKF.,2020-08-14T11:39:53Z,UCXPuUOQAaZmF9AN6Bg_RBSQ,1038,42,14,0,0
GD0kAt2dpl8,Steuern für Normalos - Der Firmenwagen,2020-08-14T07:04:55Z,UCSHLVByOO79pEi2gnC7zJXQ,355,11,1,0,0
U0B2bYvWVks,832 Kilometer Reichweite soll Lucid Air haben Tagesthema Elektromobilität Nr.107,2020-08-15T15:00:05Z,UCHuXYLIv70fPKK9c60TwLQw,1408,39,7,0,0
vxOKzH9ubOA,"eAuto Vorbereitung: Lade-Kabel-Arten, Lade-Dauer, Lade-Strom-Anbieter und Wallbox-Installation",2020-08-15T18:14:31Z,UCgvkmHMXocKEU7_6hY-GUfQ,5127,83,19,0,0
lXU7D0SbflQ,Olaf Scholz zum Pandemie-Grundeinkommen,2020-08-15T14:31:49Z,UCB7Oil-ghNxOrCO93iGvUuw,187,3,1,0,0
9_l8RSwdh10,TOOG türkische Elektroautos ab 2022 in Deutschland Tagesthema Elektromobilität Nr.108,2020-08-16T15:00:04Z,UCHuXYLIv70fPKK9c60TwLQw,18270,395,225,0,0
cjHFSt8xehA,E-Fuels - Hoffnungsträger für ein Auslaufmodell? | Synthetische Kraftstoffe umweltfreundlich?,2020-08-16T18:22:26Z,UCaCaZ-vKtnMG2_FKmEePChQ,6063,295,56,0,0
uRipXLN-UnQ,Inspektionen   Abzocke bei Hyundai,2020-08-16T12:24:46Z,UCK_ukwRDuGJ1rusb5sDTf9w,1790,85,43,0,0
6qbGaMk5RWo,Neuer VW e-Golf - Discover Pro Infotainmentsystem,2020-08-16T17:30:58Z,UC7uzeZzsjUvhpjX1cN4L5ig,6169,70,51,0,0
sN_FrVZPL4s,"Elektroautos? Gabs schon 1912 - Model L, der elektrische Roadster von Detroit Electric. Soso Tesla!",2020-08-16T11:50:36Z,UCd5Jpd5473VPhNjdWMUP6tw,4118,534,89,0,0
HefKcjgNq3E,Renault Zoe Experience R110 ZE 50 | Unser neues Elektro-Auto zieht ein,2020-08-16T08:00:11Z,UCyw3E91jaNVEPqirEyhMRRw,2918,71,43,0,0
yrLBRndaCFw,"Photovoltaik Speicher [Kosten, Vorteile, Haltbarkeit, Größe]",2020-08-16T14:45:01Z,UCNeBWn4J2jco5GbRo5Wd27A,1148,34,3,0,0
ZKjqBQKQcOA,INMOTION V11 ⚡ max. 55km/h ⚡ besser als KingSong S18? Luftfahrwerk - Test - UNBOXING (DEU),2020-08-16T20:19:57Z,UC3yeO-6AM65HYwLMN0ST7ZQ,12009,374,61,0,0
wa2nNEPz2mQ,ZOE | Fazit Dichtungen 2.0 - Was bringt's?,2020-08-16T13:00:45Z,UCbPq7xtjc_nnOQxoMTvKcqA,2944,148,29,0,0
2cm39Y_opUQ,"""Was sind deine Lieblingsaktien?"" Christian Röhl im Fragenhagel | Finanzfluss",2020-08-16T08:00:01Z,UCeARcCUiZg79SQQ-2_XNlXQ,136264,3730,232,0,0
_MI9_rSuZaM,PV-Überschussladen!  Wie geht das??,2020-08-16T17:06:20Z,UCjuUo23G7j4gzl2sHGIjZCw,60745,1180,111,0,0
kJapftqAacc,Der E-Wolf #722 - Herbert Diess fährt mit dem ID.3 in den Urlaub,2020-08-17T04:30:02Z,UCUh8zvuZWNoIur4Cv-3fUzw,638,31,13,0,0
ieIWoIQinBw,Peugeot e 208 | 700 km Challenge - Autobahn Reichweite und Verbrauch,2020-08-17T15:30:02Z,UCDDj2GWklzZ09X7R9OtsX3Q,33446,660,109,0,0
xec-Oxyc5dc,Eure Fragen an den Speicherhersteller Sonnen in Wildpoldsried,2020-08-17T15:56:51Z,UCdshQendBd3kmulG0hlDzDA,737,28,16,0,0
KtF27kiHsOY,Der neue KIA Cross over ab 2021 Tagesthema Elektromobilität Nr.110,2020-08-18T15:00:04Z,UCHuXYLIv70fPKK9c60TwLQw,368,26,2,0,0
KCEy1dYY5kU,Microlino Prototyp eProbefahrt mit Kurt Sigl Förderung Auslieferung Verbrauch kompakter Überblick,2020-08-18T10:23:57Z,UCH0_5UeOyvhmvbxTJg9Jdww,35200,383,81,0,0
3RzUCqMTUCs,Noca - Verkehrswende neu gedacht | Prototyp Probe gefahren,2020-08-18T17:30:10Z,UCaCaZ-vKtnMG2_FKmEePChQ,2551,184,57,0,0
PoFZ4xoqKhw,"Trittbrett ""Kalle"" - Elektroscooter unter 500 Euro im ersten Eindruck | majaly-Tech (Deutsch)",2020-08-18T16:45:01Z,UCg2c4fPWJlnv-qHEBcKAfCQ,2821,68,23,0,0
_WcudlGxF-A,Ladesäulen-App mit Kostenrechner - AirElectric - Elektroauto Apps,2020-08-18T04:00:03Z,UCBc0Mghy-6jhMXs3T7DluMg,13564,637,137,0,0
SkkXcUp1OOU,"Elektroauto Leasing: 5 Gründe, ein E-Auto zu leasen | Leasing einfach erklärt 🚘 LeasingMarkt.de",2020-08-18T07:38:30Z,UC6ZB4QynSQti_-cXM5FkYJw,14410,102,16,0,0
lByNA66HQMI,"Marktüberblick: Lanxess, Tesla, Amazon, Rackspace, Bitcoin, Draftkings, PG&E, Hain, Selectquote",2020-08-18T06:23:39Z,UC62IIFhchBWQxLPSyUatD-A,8042,192,17,0,0
jY9oQGRZCP8,Testfahrt munding-cargobikes  - Dreirad für Erwachsene - Elektromobilität Heilbronn-Franken e.V.,2020-08-19T17:00:37Z,UCHFT1aNx304dfqSaHQkq8rA,7865,60,10,0,0
JSnpX1A0a3Q,Die elektrische A Klasse von Mercedes EQA Tagesthema Elektromobilität Nr.111,2020-08-19T15:00:05Z,UCHuXYLIv70fPKK9c60TwLQw,2309,31,7,0,0
