video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
eadyNAhAaDA,Dacia Jogger (2022) | Hybrid-Crossover ersetzt Lodgy und Logan MCV | Sitzprobe mit Moritz Doka,2021-09-03T08:01:51Z,UCJrXOOtvmGn4CF7aYaJwuHA,588539,5705,718,0,0
KXOQi7_IYmY,"WELTPREMIERE DACIA JOGGER Freitag, 3. September 2021, um 10 Uhr (CET)",2021-09-03T08:18:59Z,UCjpe-FourUgOLzzPu9qV4qg,14725,129,24,0,0
QXy3glRa_kA,Peugeot e208 GT   Elektroauto Reichweiten Härtetest bei 135 km h auf der Autobahn,2021-09-04T11:18:15Z,UCw3hxTuZiV3sx2JWWg272yA,92,4,2,0,0
0jfN0xTT_9s,Mein Neues Elektroauto - 🚘 statt Tesla Model S Performance - pro & contra eines Wechsels❗️,2021-09-04T06:03:08Z,UCuPH6ouleIo8IhmZy65m4pA,5062,237,84,0,0
AZ5seZPD74c,E-AUTO SPEZIAL #5: KOSTEN! Wie günstig ist Holger mit seinem Elektro-Kona tatsächlich unterwegs? 💶 🤯,2021-09-05T08:21:30Z,UCcnmNzv0yEEYPM6Oa86unhQ,198401,8538,2877,0,0
Y6fTgS2y10Q,Mercedes Benz EQE (2022) Ich zeige euch die elektrische E-Klasse! Review | Test | Reichweite | Preis,2021-09-05T16:00:14Z,UCy9Y4en2y1eR1zwcmFkRMzg,34440,523,91,0,0
Yt68GxBKKlo,Laden so schnell wie Tanken. GAC stellt E-Auto mit Graphen-Akku vor das 2.500km/h laden kann.,2021-09-05T18:18:39Z,UCf3enJ3vAEW57CMRV3sScBQ,56472,1470,113,0,0
6UIzIT84Xhg,Mercedes-AMG EQS 53 4Matic+ (2022) | Der erste voll elektrische AMG | Sitzprobe mit Moritz Doka,2021-09-05T16:00:07Z,UCJrXOOtvmGn4CF7aYaJwuHA,190517,3534,531,0,0
BFfafmamVw8,Seat verrät Neues zum MEB-Elektroauto Cupra Born,2021-09-05T16:00:08Z,UCb0TzDxSishCfPBaxrfLPMA,1418,13,1,0,0
9oNGokvITqI,Mercedes Concept EQG (2021) | Die Mercedes G-Klasse wird elektrisch | Vorstellung mit Jan Götze,2021-09-05T17:32:46Z,UCJrXOOtvmGn4CF7aYaJwuHA,55878,1067,203,0,0
VUMbIArzaRY,Erster Blick auf den VW ID. Buzz (2022) Ist DAS die Zukunft der Mobilität?! Test | autonomes Fahren,2021-09-05T20:00:11Z,UCy9Y4en2y1eR1zwcmFkRMzg,77639,702,137,0,0
7dFlyx6N6pY,Mercedes EQE (2021) | Erster Check im neuen EQE | Sitzprobe mit Moritz Doka,2021-09-05T16:00:04Z,UCJrXOOtvmGn4CF7aYaJwuHA,99763,1546,396,0,0
c6L-g20wj74,"🚜 Kinder Elektroautos im Test-Parcour mit ""Laborratten"" Fritzi und Tamme | 📷 Wildkamera-Vergleich",2021-09-05T13:47:59Z,UC2DelT7KbkxoG9cJuLlMs3g,230,10,19,0,0
LwgfV4SHieA,Mercedes EQG - Elektrische G-Klasse für die man Karmapunkte opfern würde,2021-09-05T16:30:02Z,UCiZnK4X73okItJqaCs2YDOQ,92819,5376,733,0,0
STpc7gZbjb8,Mercedes EQE - Hat der Potenzial zum besten Mittelklasse Elektro?,2021-09-05T16:00:19Z,UCiZnK4X73okItJqaCs2YDOQ,110589,5877,713,0,0
ssIkaFtZgH8,E-SCOOTER FAHREN 🛴 Neuer! Größer! Schneller - mit dem Elektroroller MegaWheels Scooter S10BK,2021-09-05T09:00:20Z,UC40xkOfqcILW34IlfyGLMCQ,140704,885,81,0,0
Dc0DmEv2N78,T&Etalk: Spezialgast Tesla Model Y im Vergleich zum Model 3,2021-09-05T19:36:37Z,UCqQGYPEU7DiNA6bUUmehb8g,4154,236,20,0,0
-TMmvrG-_xg,Ora Cat: Elektroauto aus China im ersten Check | Review | Sitzprobe | 2021,2021-09-06T08:30:01Z,UCUKYv9dpFAbuLNWIgxuQQBA,14839,288,47,0,0
tRgz-xKUduI,Renault Mégane E-Tech Electric (2022) | Erster Check im Elektro-Mégane | Sitzprobe mit Moritz Doka,2021-09-06T07:15:01Z,UCJrXOOtvmGn4CF7aYaJwuHA,117907,1894,189,0,0
QmDkzo83Ppc,Darum macht ein Elektroauto Sinn ;),2021-09-06T16:55:55Z,UCLl58-a6yGI5V_jiYVWZm9g,1830,67,20,0,0
EcBc3xjchqI,Smart Concept #1 (2022) | Smart zeigt Studie zum ersten SUV | Vorstellung mit Conny Poltersdorf,2021-09-06T12:00:06Z,UCJrXOOtvmGn4CF7aYaJwuHA,25621,310,86,0,0
e9S0nh5piSY,Folge 1 | Die Rohstoffe – Müssen Kinder in Afrika für unsere Elektroautos sterben?,2021-09-06T13:00:30Z,UC9Myw7U_bMdDpFL_-jkh3Dw,149,5,1,0,0
R0Zn3ww5iqo,VW ID.Life (2021) | Wird der ID.Life der neue ID.1? | Vorstellung mit Dennis Petermann,2021-09-06T15:42:08Z,UCJrXOOtvmGn4CF7aYaJwuHA,42675,674,242,0,0
NZHdkMVPexo,Wey Coffee 01: Premium-Hybrid SUV aus China mit 150 km elektrischer Reichweite | Review | 2021,2021-09-06T09:00:12Z,UCUKYv9dpFAbuLNWIgxuQQBA,15057,248,41,0,0
J-tEOUErKkI,Renault Mégane E-tech Electric: Neue Konkurrenz für VW ID.4 und Co. | IAA | auto motor und sport,2021-09-06T17:00:10Z,UCLINPbYQ9sy6qc-TqtBeVnw,46483,984,352,0,0
