video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
vpRqtGQas4A,Das wollten Tesla- Fahrer schon immer! Jetzt ist es vorhanden.,2021-11-24T13:17:43Z,UCdshQendBd3kmulG0hlDzDA,7567,359,21,0,0
7zsfA7WSqAQ,Corsa-e 6 Monate Erfahrung mit Ladevarianten,2021-11-24T20:10:27Z,UC4Z0zSVhamtHkFP4saL_ZOg,1779,31,5,0,0
XYLj-hkO9XE,TESLA: Giga Berlin bekommt Betriebsrat +++ FSD unter Beobachtung,2021-11-24T15:59:35Z,UCpPbcfwq0wOpWrC0gBs73tQ,9504,765,72,0,0
OFytykZBp80,Elektroauto Gebrauchtwagen Tipp! VW eUP Reichweite und Verbrauch  gecheckt.,2021-11-24T15:15:01Z,UCVUBc0WF5X-w3T8s6Wyx-jw,6704,360,101,0,0
qMOY5L3vzys,Aktienlust Aktuell  -  Die letzten Schnäppchen-Chancen des Jahres: Legen Sie sich auf die Lauer!,2021-11-24T15:39:35Z,UCJSlXY7qCCQqpbv_-WspoFQ,7007,493,57,0,0
WkLBIgZKQkM,Eure Fragen zu Elektroautos & E-Mobilität beantwortet vom TCS-Experten | Q&A | Einstein | SRF Wissen,2021-11-25T08:00:09Z,UCO1uLCdX--uLXXDdJXJfpJA,2577,81,39,0,0
8S0c2piVkAA,"Elektrisches Laden in Deutschland: zu wenig, zu teuer, zu kompliziert? | ADAC",2021-11-25T11:25:01Z,UCJTQxEGVqCFsBuHUyxgaVqQ,1422,30,8,0,0
gm0HzZPmkWU,Die Zukunft der Mobilität: Wird es noch Flugreisen geben? | Gastvorlesung #2 Wolfgang Eberhardt,2021-11-25T10:00:17Z,UCxXmS6BkfhCALrPyCJKmPyg,4629,189,72,0,0
hDfN18pojvk,⚡ NINEBOT F20D - TOP oder FLOP? 🔥 Günstiger E-Scooter im TEST! #segway #ninebot #f20d - REVIEW (DEU),2021-11-25T18:30:13Z,UC3yeO-6AM65HYwLMN0ST7ZQ,5392,181,28,0,0
eu4UZdBcYZs,Abschaffung EEG-Umlage - 200 GW Photovoltaik 2030: Das plant die neue Regierung im Koalitionsvertrag,2021-11-25T06:00:08Z,UC-k-5F2j4CUzuwkx1QLRlpA,22666,1118,217,0,0
UQZ16SeYc_k,TESLA Model 3 & Model S: Neue Ladekurven +++ Neue Lieferzeiten Model 3,2021-11-25T15:58:17Z,UCpPbcfwq0wOpWrC0gBs73tQ,13324,805,79,0,0
8GfY3byv3U4,2022 Kia e Niro EV | neues Design Innen & Aussen | einfach elektrisch,2021-11-25T15:33:23Z,UCuPH6ouleIo8IhmZy65m4pA,24990,336,69,0,0
