,follower_count,user_id,user_name
3997,287,9.9941282767172e+17,beofux
3998,19,1.1115528313818235e+18,ThomasGlckner1
3999,660,16698088.0,Ygriega
4000,5044,877756669.0,ZoePionierin
4001,472,8.778725591691837e+17,teamredDE
4002,79,1.0182281384160051e+18,MRuhseler
4003,96,1.0957938044294554e+18,unitedfreedom3
4004,3642,3694328777.0,paydirekt
4005,414,1.0017954271786148e+18,fragger911
4006,9,7.713406637282427e+17,2me4nothing
4007,285,111340153.0,ovrim
4008,23,587705591.0,NGC_Ollie
4009,191,2773093832.0,OlafKortluke
4010,1604,19400930.0,twisser
4011,23704,2394050364.0,ifo_Institut
4012,92,2545300936.0,manneckeweyhaus
4013,1456,19071147.0,RA_Geissler
4014,35,1.0397521322982687e+18,Trixi_alpin
4015,2520,8.908327771087421e+17,DieRoteLinie
4016,2068,82739464.0,Senfberg
4017,446,457834235.0,benevonmattheis
4018,2125,2667627666.0,tuppesgadse
4019,1988,219096992.0,JeZ_Zc
4020,100,1163086988.0,morea173
4021,248001,3197921.0,heiseonline
4022,233,1.2413866102870876e+18,or2doxor2graphy
4023,8,3430733913.0,SSGN729
4024,53,1.035583996502188e+18,phba151
4025,2271,2512886839.0,cutwindt
4026,408,1.4152623605629747e+18,TeslaOwnersDEU
4027,157,1.2004630283424072e+18,SoWhat38004606
4028,75,1.0522191223171891e+18,RathTorsten
4029,45,1.2541773700362076e+18,theoneandbodi
4030,425,1.0648792902679142e+18,DavidMaicher
4031,86,1.3196046725298954e+18,REchtermeyer
4032,11,1.333733433655386e+18,Alois15464446
4033,11,8.808468879972762e+17,fireflausch
4034,1140,2539781841.0,Schwaebli1
4035,45,1.2721962200192492e+18,Souvern4
4036,985,2202511.0,tOMPSON
4037,49,142724795.0,SebMue08
4038,2502,8.359230621765059e+17,kleibold23
4039,749,2548415318.0,Rioxz
4040,36648,21862844.0,autobild
4041,701,9.7692463779072e+17,morellwest
4042,428,1683402367.0,mrtaanderson
4043,81,1086136328.0,SA110567
4044,0,1.2694229673076e+18,hawk_fan8
4045,54,1.1572556266759496e+18,KumpelRainer
4046,2525,16958590.0,coraxaroc
4047,111,2712311123.0,VoVoss71
4048,14056,4860102269.0,oida_grantler
4049,243,1.2500346871851663e+18,EstererRoland
4050,8,172088813.0,MAMaddin
4051,8394,72821989.0,Fujitsu_DE
4052,8,1.4450206108332892e+18,energiemesser
4053,1158,3119418659.0,IckeBernd
4054,124,1427634960.0,el_limb
4055,3089,342927775.0,LokaloDE
4056,189,110252253.0,Moddy82
4057,4894,8.289156992507822e+17,Kartellamt
4058,238,2943664049.0,rhempel79
4059,495,2522249316.0,med__twi
4060,2754,1.2785856918579692e+18,FinanceSmitty
4061,636,2721800769.0,RitterJurgen
4062,3366,7.77522151654056e+17,mortalhope1
4063,637,240329419.0,And3rgraund
4064,84,3959099415.0,FlorenzS04
4065,4,7.714560836846469e+17,Twitt_Power
4066,4,21917863.0,nicolaas59
4067,146,4743863303.0,Reihner_pop
4068,20,4859571743.0,Melnaline
4069,552,9.07595600694313e+17,GuePetrasch
4070,459,7.938350240972882e+17,NordhessenJ
4071,268,1.4282896210000855e+18,NorFalse
4072,10396,115662856.0,LichtBlick_de
4073,108,22893545.0,cvoelkerhh
4074,1280,1.276126562543448e+18,AriadneProjekt
4075,30,1.314586499086721e+18,JoergThoeming
4076,56,9.99979530533163e+17,Mikeqxx
4077,467,49713485.0,surfersun
4078,277,152680715.0,SebHeckler
4079,374,1610831274.0,Campbell_G_R
4080,14,230117343.0,EminenceNoire
4081,19,1.0999066434736333e+18,Balin_Urdunnir
4082,36,7.575542648939479e+17,heino_matthies
4083,614,50015091.0,A_no_nee_moose
4084,133,1.1238775777378181e+18,x_fehl
4085,1520,62318528.0,maki_amw
4086,346,8.402117875806126e+17,Rob_Erth
4087,935,622178855.0,theTJ23
4088,280744,149030786.0,berlinerzeitung
4089,69,64212761.0,sbirkmann1987
4090,179,402551543.0,HaasWolfgang
4091,8,17578069.0,ulibea
4092,137,119662323.0,rau_faser
4093,2555,77735104.0,Srevilo
4094,136,8.105271989270651e+17,Theodor_Mann
4095,459,2704668202.0,truewhitemount
4096,349,7.953438732288328e+17,SquidAppDE
4097,49,1.3291120951038648e+18,quizles
4098,317,8.204196608269394e+17,reader__reader
4099,1206,8.446619734848184e+17,SimonHartmut
4100,2324,2283617186.0,VeoliaDE
4101,626,7.840228065184358e+17,mikemacapple
4102,388,4023357917.0,SimonBuche
4103,144,2943603863.0,RedArrow_Driver
4104,1246,24681150.0,NRWZ
4105,321,91108916.0,tsgngd
4106,58,3064380957.0,HenrikMeierhoff
4107,426,56353612.0,pbleij
4108,69,9.757223623636787e+17,SchaafAmBerg
4109,72743,7.90019230389248e+17,politicalHEDGE
4110,564,2219583539.0,KristinaWeidner
4111,889,1.0753116250061824e+18,KreutiX
4112,132,957031580.0,consileon
4113,129,1.067184549170475e+18,SebStange
4114,533,228479414.0,RF70469
4115,1397,2600594568.0,Velo_54
4116,1133,247707465.0,cw_redaktion
4117,1866,2879451141.0,juertiss
4118,29,2635436152.0,AlexArnoldt
4119,102,1.164648396956885e+18,Mller82133940
4120,27,2846362005.0,LichtPutt
4121,61,7.98934023175336e+17,KatrinH6
4122,192,8.056853213336084e+17,js281135
4123,717,68227606.0,bayerndoktor
4124,395,537957943.0,gas_gerd
4125,11524,54570476.0,Uni_Stuttgart
4126,314,7.895668806253896e+17,helipilotpat
4127,7,1.1323720893972726e+18,dennisbuenning
4128,2212,200643599.0,_Belze_
4129,4,1.0840978426486292e+18,Neo2000k21
4130,1218,1.356887963007918e+18,Fluchtwagenfah4
4131,121,1.3094588679406633e+18,hn_nrw
4132,29,1.3539930988257812e+18,agios_thomas
4133,64,3426105711.0,Tagisade
4134,1453,378255332.0,TheBug0815
4135,192,3456822441.0,MrUlmrich
4136,95,1885974816.0,joanperfect
4137,213,1.1334496099830252e+18,DocBio1509
4138,6,1.4281474679760527e+18,Sanaponic1
4139,4,184514021.0,Micha84LM
4140,83,309707501.0,dmitner
4141,15,1.3684965306599465e+18,BerndsenMichael
4142,404,1.197630178228396e+18,P4FChemnitz
4143,271,1.2474247468846449e+18,finanz_business
4144,1040,1.3671502955711283e+18,PAM_a_Chemnitz
4145,625,54248320.0,iMarioR
4146,57,7.492830983580549e+17,lennynotbruce
4147,587,292451401.0,EderDampfradio
4148,58,2355178558.0,agerber1307
4149,35,1.445266059976659e+18,janromeo0411
4150,198,145788647.0,GianniSperanza1
4151,4327,1875762534.0,nilsnto
4152,34442,49924310.0,MMittermeier
4153,98,54237171.0,vebse
4154,1130,560403416.0,walterohneH
4155,1249,14931511.0,flexfoxx
4156,128,1.2963170264206418e+18,Fachdebatten
4157,398,2242448143.0,saurehefe1887
4158,1450,544929848.0,AlexanderHeppe
4159,8398,41325542.0,sarfeld
4160,1439,1090144968.0,groovybeatz1
4161,41202,12963432.0,mitsuhiko
4162,11,162776810.0,tomul
4163,570,74975960.0,optikfluffel
4164,746,47726202.0,regioaktuell24
4165,1644,389935616.0,retojoller
4166,720,51615022.0,Blauesocke
4167,305,383750692.0,ma_promat
4168,229,3749712556.0,Strom_Im_Tank
4169,275,3307793469.0,patrickmatusz
4170,59,1.3064670892643205e+18,Kartopucresu
4171,57,8.003263900924355e+17,gerlent_com
4172,41,1.35955443360512e+18,GAMMELDAGS1
4173,8,1.3338295925666693e+18,WoKo56721112
4174,136,1.080404276663464e+18,mer_deutschland
4175,392,1.1929010960852992e+18,MrVarulf
4176,2272,1.1047924111449416e+18,PIPO1245671
4177,452,340379087.0,R3in3rZuf4ll
4178,1551,480500432.0,derfinsterling
4179,440,1.1327536715849851e+18,cantina_guy
4180,212,29246535.0,matzeman
4181,4441,15095423.0,fuldaerzeitung
4182,86,1.0125592592493814e+18,OptimistDer
4183,969,88694272.0,klaus_hammer
4184,5,1.1264959917991322e+18,WildparkWilli
4185,152,1.3436623329379082e+18,Nik_png
4186,20,504647336.0,MrNGW
4187,405,1.0811484320043786e+18,luscher_martin
4188,877,4030501935.0,OhneWorte2015
4189,8387,168485301.0,LuzernerZeitung
4190,54,542404870.0,Kattilein78
4191,219,1.3120058220257935e+18,HolgerMarlow
4192,17,4774688955.0,kranze79
4193,737,542946057.0,Markus_Brummer
4194,1977,19645340.0,MaineC
4195,6,1.2565456098274714e+18,Plutzifer
4196,1189,1.099038950071681e+18,LibLbg
4197,36,316519205.0,WilltheGerm
4198,2081,1369650912.0,tomvomizh
4199,43,2222290701.0,K3MN1K
4200,76,1.1992822141371884e+18,mr_oely
4201,50,1.0787084441637233e+18,mick__k
4202,2137,2326014271.0,schreibstark
4203,75,7.887667699473121e+17,Michael73431151
4204,496023,2810902381.0,PolizeiMuenchen
4205,217,9.250058257221919e+17,_SoulKingBrook
4206,3,1.2388241627450737e+18,meterpreter55
4207,95,1.3918417152213688e+18,Kobold831
4208,43,2802261058.0,FritzAustri
4209,451,1.174315791292031e+18,westenergie
4210,155,269394836.0,Ver_Nunft
4211,53,64680365.0,Feelisreal
4212,17,1.407977875328934e+18,fuerfortnite719
4213,10903,1461589933.0,GeblitztDe
4214,379,1.3102179130272236e+18,Seinfeldian2
4215,1823,3095546153.0,IOTA_TCG
4216,23,345923844.0,EversIngo
4217,33,103282618.0,derwog
4218,295,72319491.0,rintho
4219,160,6859122.0,istefan
4220,1237,17906466.0,unixtippse
4221,5,150517816.0,Makebeth
4222,361,394556929.0,christoph_leitl
4223,9079,41548943.0,KerstinAndreae
4224,61,521176576.0,CommanderROR9
4225,11239,1092273055.0,SchneiderElecDE
4226,23320,479445216.0,FWWinterberg
4227,2104,18291253.0,Stahlhammer
4228,144,7.202885499463066e+17,sanbrain2016
4229,34,1633713367.0,ikzlohmit
4230,796,33494074.0,mediabeobachter
4231,340,1.090200068907565e+18,SocksQueen
4232,1065,1.375200311485272e+18,DerZeitgenosse
4233,939,7.04613357828055e+17,tobrieder
4234,583,57325696.0,techmagazin
4235,245,1497659024.0,SWM_Magdeburg
4236,763,4870577651.0,Akamask_
4237,621,2566289668.0,GrajJarg
4238,112,70399542.0,ArneHamburg
4239,72,1.3084308618896712e+18,M82Real
4240,4,1.3659655307468063e+18,eddie_TE_cgn
4241,117,469104365.0,EnricoFerraro65
4242,3,1.3359150527093924e+18,chris121974
4243,411,106832431.0,pfft_ahhhh
4244,233,2906720681.0,sucinum_vertex
4245,67,236066225.0,wuaf_ger
4246,216,8.380797188847821e+17,UltimativCars
4247,277,2868143789.0,Smokeyhead1
4248,12,8.046800294100378e+17,produktivtobi
4249,195,3598952537.0,andreas_leps
4250,9,1.1699887454347182e+18,flow_mueller
4251,26,8.602170122195108e+17,Hafen_Meister
4252,1085,523303149.0,mercedesbenz_ti
4253,2,1.3550689276096143e+18,ballin_deep
4254,69630,20766870.0,Umwelthilfe
4255,1080,1.2824019400775025e+18,Pfantomaus
4256,417,2293379010.0,alex_erath
4257,4034,171534539.0,FuturICT
4258,25,8.40588192042623e+17,ptr_flpk
4259,279,7.866844996943258e+17,Holoparadiktum
4260,96,1.2583007022181253e+18,Danny_Califor
4261,882,3389366369.0,GSL_eV
4262,22,1.1431059457126359e+18,CStoreGmbh
4263,1168,1076050098.0,Spatzlhirn
4264,8,2193925641.0,kaufmann1979
4265,129,126401002.0,TheWhite969
4266,794,172350448.0,ehrenfeld_rt
4267,2416,9.536116704248177e+17,SmartCountryCon
4268,67,8.328432303792005e+17,KarlBau35787590
4269,328,15243380.0,cblte
4270,276,1.193269261474685e+18,BoehmerNicolas
4271,3,4722920303.0,MarcoSpeednix
4272,355,312548673.0,Duke_Mathias
4273,0,149611135.0,DieterVeigel
4274,38,4718816903.0,Dogini42
4275,86,34996649.0,mjpr263
4276,1001,2583597834.0,swaVerkehr
4277,67,60966913.0,ezo_updated
4278,98295,725866657.0,VQuaschning
4279,13,40034207.0,stefan_jahn
4280,482,18798080.0,NilsEhnert
4281,116,119743027.0,shisha_de
4282,11,751839818.0,JHaakona
4283,38,1.32515902228301e+18,MichaelRdebusc1
4284,20,269443493.0,JrnBln
4285,19,222853822.0,diabhoil
4286,116,1.3009142892645458e+18,christiansagt
4287,178,219269926.0,juebol
4288,445,794664228.0,HaseDer
4289,509,15716987.0,Pluto_Berlin
4290,11,1.048563953905877e+18,FabaPictures
4291,2,1.4091897970973164e+18,Janus70448947
4292,668,2181868322.0,SilentInFlames
4293,0,1.27518029679582e+18,LechnerGregor
4294,1714,40375877.0,penninger
4295,77,7.746918886328934e+17,kolaente
4296,4,1.432252554260398e+18,M3EGmbh
4297,949,78276177.0,red_hardliner
4298,1274,15814230.0,ahzf
4299,980,68717847.0,TuKaLuGa
4300,1426,180138713.0,schokomint
4301,422,203490034.0,johnnyfreitag
4302,0,1.4305035017723003e+18,GilmeisterMario
4303,47695,1.341065688706904e+18,Herbert_Diess
4304,89,4117785442.0,beckbeckonly
4305,51,1.325835313466536e+18,Moench110
4306,778,1580006083.0,FM_Elektro
4307,615,259710464.0,frikasch
4308,67,7.735085625386926e+17,5T3F4N__
4309,12,556210300.0,TimonHnken
4310,248,1.077318219055145e+18,oe_simon
4311,0,1.126348856822829e+18,Frank_Zimmermn
4312,795,269254578.0,BernardoPT
4313,150,23853560.0,EggmanOrWalrus
4314,855,1.0602088430519501e+18,NoahRettberg
4315,449,1.1028604141557391e+18,CyclistOffended
4316,469,1.1254150410151404e+18,marco_knubel
4317,4117,3972780683.0,andersbunt
4318,51,1.0511425576552858e+18,ErfurthJens
4319,118,1539930139.0,dklaes_astro
4320,11,1.4182023783318528e+18,Dean25892
4321,818,19669081.0,footils
4322,257,8.326064224583148e+17,PaulWal97169800
4323,40,1.2688592008447672e+18,FrommeChristian
4324,125,3387296981.0,frank18519
4325,12608,62458253.0,MathiasPriebe
4326,731,129933722.0,DL8BB
4327,178,2339581156.0,steierman
4328,9,190204579.0,GerardLeConce
4329,224,2864505915.0,An_di_Arbeit
4330,348,14349591.0,jnievele
4331,43900,16557497.0,anked
4332,107,473074237.0,error_empire
4333,287,298129996.0,w_heinle
4334,828,62352300.0,JLengenfelder
4335,113,7371702.0,DerDerDaIst
4336,985,8.24191789712216e+17,wiesbaden_lebt
4337,207,1.1698686263561257e+18,OSiffrin
4338,57,1.2250911455266284e+18,MADDOG81473130
4339,127,18121757.0,ThiLow
4340,27171,1.1586536513611612e+18,ThomasWalach
4341,15,4694584490.0,TKrueglMuenchen
4342,93,7.339481904588472e+17,effiziente_st
4343,259,1.2771772032440893e+18,AnikaK46696813
4344,979,7.322379609350472e+17,Nedflanders2907
4345,83,1.285508404954501e+18,grnFlip
4346,560,1.0472478535869972e+18,SergalSky
4347,421,21736506.0,smascher
4348,266,605763663.0,ProfSteinkogler
4349,660,15778705.0,tsia
4350,199,17470728.0,akkolady
4351,27,601798879.0,reneweidl
4352,271,1.3268840731308237e+18,_m_e________
4353,142,914617856.0,ThFeichtner
4354,168,9.196288902256968e+17,Lambert_Sven
4355,109,930438128.0,kopfbauer
4356,11,3136264627.0,_Herr_Stahl_
4357,502,1.1522223365501542e+18,skLeftist
4358,4,805197452.0,OnkelVito
4359,60,8.124354807174431e+17,japeMay_
4360,37,1.225530861426266e+18,TorstenS15
4361,13371,8.216753286617825e+17,nextmove_de
4362,84,9.515531742168228e+17,d4_fishman
4363,716,401286918.0,HRehburg
4364,9539,62314221.0,DerWachsame
4365,35,21244243.0,Basterus
4366,609,1.2478535137549763e+18,Hi9hTecker
4367,464,53997520.0,clas_hannes
4368,234,28121562.0,salmaniac
4369,20,1.2688662273567375e+18,AufbruchBerlin
4370,39,1.1134912461217178e+18,4realdirtydan
4371,102,549060346.0,Wissins
4372,125,3346310229.0,h0g3R
4373,8,1.163084167615275e+18,RaMa64791773
4374,309,23671049.0,olithissen
4375,7,97623787.0,akrompi
4376,19,1.3790678576365732e+18,Schmeer3
4377,560,3091108971.0,maestro_alubia
4378,1138,13598112.0,marco79
4379,1639,7.687618781809295e+17,FraunhoferIEM
4380,1692,65092379.0,regnerischerTag
4381,10,380285895.0,TheLegend1961
4382,568,7.191018957055386e+17,seppoberlin
4383,759,63726307.0,liquid_sunray
4384,136,1.0043805546016563e+18,DaCaccia
4385,2,3120344676.0,Rugdor16
4386,353,13470462.0,nerdfunk
4387,752,1894040870.0,Schlaftabletten
4388,48,9.859580054422692e+17,djbeetee
4389,832,82632363.0,IHK_Pfalz
4390,1180,1.2503327625878118e+18,DebateEnergyDE
4391,7672,8.002661080496005e+17,SenWiEnBe
4392,534,431822694.0,hendrikfrank
4393,42594,14347018.0,robvegas
4394,453,3063086758.0,MIB_jojo
4395,391,7.727613648341852e+17,Bellerophon1988
4396,70,1.0847757505810145e+18,hh_wandsbek
4397,277,3131612212.0,Netzvater
4398,54,23210336.0,robock
4399,3250,334104402.0,wzkrefeld
4400,28,2723323293.0,rivado136
4401,950,7.08594257116926e+17,AWanitschke
4402,6989,83602707.0,cashmagazin
4403,33,1355365472.0,tmpnerd
4404,377,7.467161988055941e+17,bankdruecker_78
4405,130,212744511.0,_Ge_Org
4406,1658,4703833362.0,MoFritsch
4407,1,2387135688.0,Polydoros95
4408,741,1.267544293436199e+18,Angelo_Rad
4409,6183,106824453.0,ITFinanzmagazin
4410,533,1.097062511839531e+18,evilestmav
4411,33,1.2657903141005353e+18,infoweltnews
4412,818,9.256654513796547e+17,NervzwergTommy
4413,1507,930008184.0,IHK_Siegen
4414,1378,9.554453684010721e+17,digitalmobilBW
4415,21760,38228691.0,starkwatzinger
4416,19244,3320491913.0,AgoraEW
4417,198,2445071297.0,EllieAreYouOkay
4418,935,632102396.0,tp_1024
4419,1096,41552763.0,DerUrBerliner
4420,107,1.2265592024302674e+18,__Benjamin_M__
4421,28,2339524073.0,raimundlukas
4422,201,7.130963842039194e+17,WolfgangLhdt
4423,238,9.749254974183383e+17,Alexand23573402
4424,99,1.1942398117726577e+18,El_Ketamino
4425,67,1.377355220162859e+18,UndKannste
4426,145,1.2283748941420175e+18,Slumlor29851577
4427,49,1.3801829073319608e+18,Anni_Blackbird
4428,496,382284766.0,EinfachArne
4429,413,23844951.0,bbhermann
4430,7,1.4162567877293302e+18,Gefahrenwatch
4431,366,9350502.0,PerryNbg
4432,3,404406586.0,LucLuc96
4433,285,8.151408651234263e+17,JuBeeMG
4434,3,1.1825798391461028e+18,Dorrsachse1
4435,26,1.0978683763728466e+18,Stef68181670
4436,3166,46615847.0,RARieck
4437,300,1.1412967798765568e+18,modellbauhutte
4438,181,4181353299.0,schoonartig
4439,359,2937120562.0,StefanBeate
4440,84,1.2341052201222062e+18,ThomasWendel10
4441,111,343892930.0,niceday68
4442,1,1.4320892958216724e+18,linkskurve09
4443,169,4705222838.0,Demokrat___
4444,5009,1.1561643117877248e+18,LaerielBDSM
4445,928,2223698491.0,InI42
4446,126,60989165.0,deejay_ol
4447,163,2627552290.0,FedEx511
4448,13,1.39979378170522e+18,oliverausdem
4449,361,264700189.0,Paddy_1964
4450,885,8.325457919023596e+17,AZ_Beobachter
4451,7862,1.281926718329172e+18,eduardt_s
4452,181,8.695742048192143e+17,RHL45770848
4453,621,43878524.0,rehwanne
4454,18,158785324.0,Lemming78
4455,3732,2823984824.0,krusehamburg
4456,301,1.2994212408899338e+18,NygmaSven
4457,3371,56586259.0,radpropaganda
4458,56,1.0960479313570488e+18,Daniel55624841
4459,16,1.3467768215562772e+18,LeonTweets_81
4460,6,3292492988.0,Shoryuuuuuken
4461,8,1.0105979559492854e+18,MalzbierJohnny
4462,118,1480580370.0,0711stgt
4463,392,10016352.0,andreasg
4464,21,58024479.0,Juergen151
4465,662,240775208.0,cfrey1977
4466,44,8.203286896950682e+17,TeteAndreas
4467,65,48012459.0,SchuhmacherLars
4468,170,3077893275.0,c3nC3
4469,91,42627030.0,joergs_tweet
4470,214,1.3810073354773504e+18,AEnergiepolitik
4471,1315,1.2251067217413407e+18,zugkatze
4472,2990,305815064.0,e_poche
4473,437,7.325830423179796e+17,gregor_kolbe
4474,352,1.0098794195094938e+18,Polyphem10
4475,253,2654190713.0,Sophisterei
4476,235,7.141485476172964e+17,Labor2b
4477,654,101239960.0,meisterlind
4478,585,1.1282708933467095e+18,DeutschmannTim
4479,914,67275956.0,lucassoeker
4480,17,9.552556208479724e+17,Murmeltier1111
4481,2,9.230804618150748e+17,TheRealWolf4
4482,202,3089347731.0,mpj42
4483,36,9.750758066187141e+17,MichaelRoomman
4484,741,3019463686.0,320Grad
4485,572,1.3529388257026417e+18,Bush_Bato
4486,16,16494120.0,psdl
4487,786878,19232587.0,ntvde
4488,1296,1.142502944069292e+18,JMihram
4489,12,9.036183749027103e+17,alex_l_reiter
4490,7817,56325716.0,euwidenergie
4491,630,3227716895.0,JanHambach
4492,136,186116378.0,Wintermute81
4493,7520,53081654.0,bankenverband
4494,910,73944565.0,powerpointen
4495,12,8.17046966471422e+17,ProvNero
4496,215,23933029.0,MichaelKraack
4497,3,1.4304495438883963e+18,COgenussvollzug
4498,1252,630947513.0,MoinMoinTimo
4499,19940,260771406.0,KfW
4500,2541,1.2787314660888125e+18,Tim1Thaler
4501,69,119297940.0,Feuerwehrmann05
4502,215,1.117021842580095e+18,PdH_MV
4503,2841,16737555.0,katjahusen
4504,6643,41078571.0,mozde
4505,5100,68934835.0,untergrund_ffm
4506,14,1.1008539699439698e+18,games_and_golf
4507,337,1.1336094921245123e+18,annoyedOcto
4508,1934,1556009154.0,windmesse_de
4509,1238,197374641.0,IHKSchwaben
4510,775,1.0829086642714583e+18,Green_EnergyLab
4511,7696,55505382.0,WinneHermann
4512,4518,16327532.0,ckatzenbach
4513,504,1.1054058398070374e+18,YolandeKyoni
4514,23327,1.2356822737830912e+18,DrCWerner
4515,67,3325494659.0,Mr_Brankijam
4516,155,1.2666249091632701e+18,arioch1986
4517,1344,1400916835.0,1000millimeter
4518,5330,8.426600461023232e+17,VDEinstitut
4519,375,8.894004140634276e+17,Heidelberg_IR
4520,61,191593484.0,euronicsxxl
4521,13,3063690443.0,swiffundweg
4522,1119,399025508.0,Mat_Struwe
4523,46,1.0525634930507694e+18,svn_hannover
4524,404,7.778389971418726e+17,KnappVerlag
4525,4,1.1663329559643873e+18,mikage1904
4526,2423,845138868.0,McKinsey_de
4527,788,506238466.0,av_finance_com
4528,541,2496631076.0,taxi_times
4529,1029,8.625966879147745e+17,Fraunhofer_ISC
4530,10856,3417938307.0,Schmonnilein
4531,847,1086349760.0,zweilicht85
4532,186,1.3297579302169518e+18,StefanUlm_says
4533,866,17018892.0,Computop
4534,1625,556748880.0,Tranzportz1
4535,24,1.0624483827976028e+18,Finanzen15
4536,73378,7.312193431917773e+17,FestFlauschig
4537,2557,4033189133.0,Ropde_
4538,8,1.428072162208985e+18,peterwinkelhub1
4539,223,7.565776695133716e+17,movegudi
4540,585,4724208676.0,NeedlemindB
4541,1673,454873093.0,schmidja2017
4542,195,85155725.0,Robin_Pe
4543,292,220654704.0,zusatzstoff
4544,570,1.1461364515428475e+18,SonjaLemke
4545,264,618406531.0,TrendJam_de
4546,245,9.913520345647555e+17,LisaKIwersen
4547,99,3126428872.0,moltofill1
4548,167,116833049.0,HakanArdic
4549,575,232588729.0,EinfachWeil_
4550,254,2462276336.0,DotComLaw
4551,5,1.402327293612249e+18,Whoabm1
4552,86,167036695.0,oreissig
4553,263,280525670.0,Zorronator
4554,1181,1.1444013610455286e+18,rosenrot_m
4555,1275,126978307.0,Kl_Stone
4556,27,1.1050991251655598e+18,loogbuch
4557,113,1.3567894864123208e+18,mr_michael_l
4558,79,3193419922.0,inf_recursion
4559,308,1887169573.0,goreinrut
4560,701,821209596.0,ohuber_
4561,41,9.550575718445507e+17,user_keinname
4562,260,21789937.0,mbroecki
4563,192,7.437489375808512e+17,Bethang_KN
4564,1973,9.865192795489485e+17,energieblogging
4565,390,1.2940713728477348e+18,netterwubi
4566,241,1.1080047049807913e+18,EberhardNeumann
4567,757,1.0392113776243139e+18,KoehlerClaudia7
4568,4544,20941314.0,OlafLies
4569,33,8.743346605910712e+17,Krauthendl
4570,1564,1.2870125545948242e+18,GrueneVictoria
4571,529,60545026.0,gehirnstuermer
4572,138,472248112.0,BastiHamel
4573,278,1.338914684418859e+18,finanzvermoegen
4574,1109,140424326.0,mz_koethen
4575,410,1.0769619292001321e+18,dolch_mathias
4576,2196,8.242730754285322e+17,tde2022erfurt
4577,2,8.676036954412524e+17,RaKo22744704
4578,833,2338086853.0,euregioRMN
4579,8670,238141021.0,dsgv
4580,747,14131141.0,ArneBab
4581,130,1.0138626171300659e+18,Clubsessel1
4582,12,1.3982726524736676e+18,M1am1H
4583,452,1.1327099591106683e+18,AnneWeisskopf
4584,117,1606850354.0,jancoupette
4585,38,231927289.0,Chicken210
4586,447,204080914.0,mc_comments
4587,67,1.1874036766688297e+18,dk_Ruhr
4588,69,29086407.0,visionofsound
4589,1,1.4074292411096883e+18,BerndRenner5
4590,15,1.0898615953526989e+18,Jan73090646
4591,7659,727782559.0,MatthiasGastel
4592,556,48963696.0,EV_Swiss
4593,208,2789507761.0,ATausNRW
4594,364,2612229972.0,DerCDoe
4595,2049,135554359.0,PhillipGoik
4596,1402,9.140026752551363e+17,ThomasMichels15
4597,170,512290485.0,ABfromHRO
4598,31232,3407623283.0,CorneliusRoemer
4599,58,140517954.0,MSckr1971
4600,92,1.3855134419522478e+18,51Zuschauer
4601,333,9.90624471483605e+17,Patterick1
4602,39,1.048232525058007e+18,verkunstet
4603,18,1.0522539447502029e+18,Brenmann_de
4604,24975,17177278.0,pavel23
4605,10,1.2674048831094784e+18,Benjami12026657
4606,217,1.0834419808504791e+18,JkGO14
4607,2187,225832762.0,Autopilotuser
4608,1597,3370194184.0,nex24news
4609,4,8.336084001267466e+17,Peli2017
4610,3286,19152738.0,bootboss
4611,1898,174588759.0,swissroman
4612,120,5499732.0,k_os
4613,2342,1.0390718396523397e+18,NPMobilitaet
4614,79,231690085.0,tom1982ruhrpott
4615,338,2903928189.0,socmed_fh
4616,25,9.98443096072446e+17,MYeti77
4617,522,1272838290.0,Haffhus
4618,122,40291919.0,keksznet
4619,179,9.159595836418294e+17,KikiBerlin
4620,4544,318334759.0,florian_martens
4621,670,2568723660.0,TotalZeroBrain
4622,46,112643948.0,eMu_fake
4623,572,24093249.0,Solid_Snail
4624,114,276503959.0,Dianaownz100
4625,565,229798477.0,Reifenpresse
4626,311,1.4021617109711176e+18,M_O_T_I_T_A_S
4627,64,3514784421.0,burghi1
4628,48,452928375.0,Holger_Hannibal
4629,837,1.0983034691134956e+18,Doktoringin
4630,1209,1493038040.0,KaGoldammer
4631,35,899399250.0,HendrikFinke
4632,28,2962109655.0,fuchsi_d
4633,677,1.410106032605614e+18,ProfCha0s84
4634,2294,69298640.0,conny_flix
4635,25,1.1674517899370537e+18,OlafDHerzliche
4636,2595,2598541161.0,kig_de
4637,35,977014572.0,_tobiasweber
4638,2429,1249857949.0,sDreyse
4639,802,7.166913549072261e+17,getgridX
4640,12,767657695.0,SiuLangLang
4641,1450,1531052268.0,Radiomayer
4642,60,4301427441.0,valentina081989
4643,767,245963583.0,laemmerbiss
4644,321,1.28297705935095e+18,IndiCannArabica
4645,7,1.0803905470748918e+18,lalelu_lalelu
4646,14610,19257571.0,FlorianPronold
4647,23,8.24928703075455e+17,arne_bernhardt
4648,6195,57614779.0,BVRPresse
4649,94,7.937698187553915e+17,Draugr793
4650,69,2202442888.0,TopperDEL
4651,366,2659422012.0,ernstwilhelm68
4652,7,4879359100.0,condukarrol
4653,242,1.3706219788355666e+18,fctch3ck1
4654,1140,1.3945974208064266e+18,kritiker2021
4655,77,2676371539.0,JoernTurner
4656,18,1.3866325400275108e+18,vansilkewiecz1
4657,27,1.4250889269691228e+18,JochenThyret
4658,32,2673521241.0,thobue13
