,video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id,valid
54,3wLSX86XszA,Öko-Bilanzen von Elektroautos - Fehler in Berechnungen - Mit Autoexperte Stefan Schwunk,2020-12-08T19:10:01Z,UCaCaZ-vKtnMG2_FKmEePChQ,4466,286.0,67,0,0,valid
55,MVG9S4UG64w,Mit dem Elektro-LKW im Einsatz: Warum Berufsfahrerin Karin nie mehr Diesel fahren will,2020-12-08T08:01:07Z,UCGjG_NYqG_OXG2MJBRWBzeg,14542,254.0,98,0,0,valid
56,rsV_213OhB8,Mercedes EQC 400 Test - Das Beste oder eher nichts?,2020-12-08T19:00:07Z,UCBc0Mghy-6jhMXs3T7DluMg,34866,683.0,178,0,0,valid
57,putiqalw32c,Ab 2025 Autonom Autofahren? Tagesthema Elektromobilität Nr.222,2020-12-09T16:00:14Z,UCHuXYLIv70fPKK9c60TwLQw,102,13.0,6,0,0,comment threshold
58,s9qwpT8yCfs,Neues E-Auto? Steigen Sie gemeinsam mit der N-ERGIE in die Elektromobilität ein.,2020-12-09T15:35:48Z,UCByaREdqNgWd0UF-hqBNgvA,2029,,1,0,0,comment threshold
59,rYL_ELzaXC8,Polestar 2 | E-Auto Test mit @Felixba – präsentiert von Yello,2020-12-09T10:58:54Z,UCWDzQTt1RWZD1AtkV76CIBA,21854,757.0,107,0,0,valid
60,-iKie4Z7g1o,E-Auto autark laden ohne Netzanschluss | Mobiler Schnelllader von ME Energy,2020-12-09T12:23:50Z,UCaCaZ-vKtnMG2_FKmEePChQ,14210,562.0,266,0,0,valid
61,leAHEfP2BU4,Update zur Brandgefahr im Hyundai Kona Elektro - #TopNews [Deutsch 4K] | Vision E Drive #48,2020-12-09T20:33:04Z,UCDMd4FzBxxKD5yAeeLStU6A,1330,78.0,12,0,0,comment threshold
62,BOyDiH9MwBs,Tesla Model 3 LR wird Foliert | das Unmögliche wird Möglich | Teil 1 😳  hier aus Hessenland |,2020-12-09T17:34:28Z,UCf6kkAGiOV_azeGaZ_gKVLQ,325,18.0,4,0,0,comment threshold
63,Yi53xdph37A,3 (noch) unbekannte CHINA Aktien mit 20X Potential 🚀 Geheimtipps aus China | Teil 1,2020-12-09T17:43:54Z,UCKH6zPwG8YEctJcfSDMq1Hw,18633,536.0,83,0,0,Topic
64,DxNMjT8kFOI,Tesla Model 3 | Sitz-Schaumstoff spielt verrückt 😳 🪞| Fahrerprofileinstellungen Lsg.? |,2020-12-09T12:53:27Z,UCf6kkAGiOV_azeGaZ_gKVLQ,587,24.0,5,0,0,comment threshold
65,8FzOIrX_TGw,"kw, kWh oder Watt? Elektrofahrzeug-Einheiten erklärt! + QUIZ",2020-12-09T11:31:32Z,UCma-Gqpwk99zlf-bLaFr7oA,1488,60.0,7,0,0,comment threshold
66,fDiSXzkNXIo,Elektroautofahren entspannt,2020-12-09T14:30:07Z,UCjI-AAeydw_6l2YWK_5hMPg,683,112.0,35,0,0,comment threshold
67,TuK0Q_NKMLU,Tesla Aktie EXPLODIERT - Wann soll ich verkaufen?,2020-12-09T14:00:07Z,UCeO_TGFoq-D2jPqttPznuFg,258,16.0,7,0,0,comment threshold
68,Ba2I5Yuxd58,Photovoltaik im Unternehmen! Kosten runter und Elektromobilität für Mitarbeiter!,2020-12-10T08:15:00Z,UCMlirlzQIUpfb3uC5LXB17Q,1741,150.0,23,0,0,comment threshold
69,Yiblx59s7Ys,Der elektrische VW Passat der ID6 Tagesthema Elektromobilität Nr.223,2020-12-10T16:00:17Z,UCHuXYLIv70fPKK9c60TwLQw,922,33.0,5,0,0,comment threshold
70,o46fwCyJJfQ,Welche Automarke übernimmt Tesla? -Talk mit Ove und Robin 🔴,2020-12-10T21:02:21Z,UCBc0Mghy-6jhMXs3T7DluMg,16571,914.0,146,0,0,valid
71,7MCMlb79yW0,"Breaking Elektro-News: Mokka-e Lieferprobleme, Mustang Mach-E Auslieferung Norwegen,Ladenetz-Ranking",2020-12-10T06:00:04Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,5597,495.0,81,0,0,valid
72,ee6ESgoo3cw,1. Ladekurve für VW ID.4 + ID.3 77-kWh-Batterie von 5% auf 95%. Klappt es in 38 Min auf 80%?,2020-12-10T14:00:29Z,UCSwRhu8CeHVXZlG1ExdjuTQ,18754,608.0,138,0,0,valid
73,viZ_0IiGTAg,Wallbox anmelden - Wie steuert der Netzbetreiber ?? - KfW 440 - Interview mit Stromnetz Hamburg,2020-12-10T16:10:26Z,UCbe4BpM5-Ta7MIlbKOofTDA,16874,913.0,200,0,0,valid
74,6Eq0ed7jtkw,Das Elektro-Auto – Ein Traum für die Automobilindustrie,2020-12-10T20:23:07Z,UCOUMEpp6bvQsWIeJ75isyGA,110,23.0,3,0,0,comment threshold
75,Avo_rIVsDY0,Elektromobilität: Wie weit ist Deutschland? | SAT.1 Frühstücksfernsehen,2020-12-11T07:00:01Z,UCi3zDMPLwdM1S6kYymFIEBw,2860,73.0,115,0,0,valid
