video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
Yg3x_iT6KgQ,Konas erste Langstrecke - mit nur 2x30 Minuten Pause 600km gefahren,2020-09-19T13:48:22Z,UCgvkmHMXocKEU7_6hY-GUfQ,5044,102,61,0,0
bFS4J_1MTY0,#2 Sonnen - Produktion und was kommt in 2021,2020-09-19T12:00:07Z,UCdshQendBd3kmulG0hlDzDA,3891,146,12,0,0
0xiBsz0FT0k,VW ID.3 - Tesla Kägi testet den neuen Elektro Stromer von Volkswagen,2020-09-19T08:45:15Z,UC-r2l4o0_R3eRwOHthmGAcA,1566,34,62,0,0
2hqrnHNHifU,TESLA Service: von Flop zu Top?,2020-09-19T06:30:00Z,UCsbhQ0l_oRy68zoPpbEYqww,4247,325,85,0,0
816uir_jnGA,Tesla Neuigkeiten Tagesthema Elektromobilität Nr.143,2020-09-20T15:00:02Z,UCHuXYLIv70fPKK9c60TwLQw,339,26,6,0,0
7p3W0BNa1dk,Ingenieur - Wie ist es bei AUDI zu arbeiten? (Insider),2020-09-20T08:00:02Z,UCusS0yffG_kOxIAJR1Re18Q,9705,186,21,0,0
v9yMSUCcoLU,Warum Autostrom zu teuer ist und was wir jetzt bräuchten | Preisspirale beim Autostrom,2020-09-20T18:35:01Z,UCaCaZ-vKtnMG2_FKmEePChQ,5397,273,70,0,0
CY2G43H-gQw,Der BESTE Elektroauto Routenplaner - Elektroauto Apps,2020-09-20T04:00:01Z,UCBc0Mghy-6jhMXs3T7DluMg,30958,732,100,0,0
tIp39gTeSfc,Hyundai Kona Elektro 39 - meine Reichweite im Alltag!,2020-09-20T12:34:55Z,UCXzAdSkGFtjrbuucfC-t7gA,27132,508,104,0,0
LleddVS0Dlw,Was muss der VW ID.3 alles können? | Probefahrt-Vorbereitung | Follow-my-Week KW38,2020-09-20T13:00:09Z,UCHeWtVw_wNCUZkzc5wif2FQ,5952,192,88,0,0
S8G9LrxCgFA,Reichweite von E Autos verdoppelt in den letzten 5 Jahren Tagesthema Elektromobilität Nr.144,2020-09-21T15:00:30Z,UCHuXYLIv70fPKK9c60TwLQw,146,16,1,0,0
CfRroCt-j8U,VW e-Up! 2020 im LANGZEITTEST! Behalten oder zurückgeben?! Fazit V-Log,2020-09-21T11:01:31Z,UC5P0B96i7p0-3a_dNwQIHEQ,19943,549,72,0,0
XkKcWK5pH1M,Chaos um E-Autos! Nur so schaffen wir die Verkehrswende!,2020-09-21T16:16:30Z,UCrt6X6pXNRl5rRxaKbzCrvw,22295,1361,486,0,0
0n5Qp12yx8s,Der Freeliner bei mobilfreu de,2020-09-21T16:17:46Z,UCyk85tBhssWYn5oAXvglBkA,12956,124,7,0,0
lcLP1h9jVAE,Honda E Advance - Review [Deutsch] | Vision E Drive #25,2020-09-21T16:00:23Z,UCDMd4FzBxxKD5yAeeLStU6A,1684,43,17,0,0
q87No58lyH0,VW ID.3 | Autobahnverbrauch und Reichweite + Assistenzsysteme im Test,2020-09-21T14:30:02Z,UCDDj2GWklzZ09X7R9OtsX3Q,35708,657,92,0,0
aOhVghjl5qs,In Elektromobilität investieren - Die große Doku,2020-09-22T15:00:00Z,UCBc0Mghy-6jhMXs3T7DluMg,5428,159,18,0,0
7YJ7YWHDwWY,Vanmoof bekommt neues Geld für ein verbesserten Service Tagesthema Elektromobilität Nr.145,2020-09-22T15:00:02Z,UCHuXYLIv70fPKK9c60TwLQw,1638,45,16,0,0
gzt9FDp06lY,Entsorgung vs. Recycling - Elektroauto Akku - Was passiert mit den alten Batterien?,2020-09-22T17:00:15Z,UCaCaZ-vKtnMG2_FKmEePChQ,2943,191,30,0,0
4L_89ve4k2g,VW Golf 8 eHybrid und GTE: Was können Volkswagens brandneue PHEV-Modelle? TEST | REVIEW | DRIVE,2020-09-22T09:22:57Z,UC9d0KSi-Kswqbfcy-B_Jw4A,14215,93,13,0,0
msPeW_EARqI,rbb|24-Podcast | Giga Grünheide – Tesla in Brandenburg | #1,2020-09-22T09:00:12Z,UCtyFVwXiQUaZNrE_4fE30_A,2112,36,2,0,0
MStURIE8i-0,Interview mit David von gridX zum Aufbau von Ladeinfrastruktur | Microgrid | Lademanagement,2020-09-22T18:00:04Z,UCwWywgs5YJsI0gMgjdecpYA,272,18,2,0,0
ccCwvyp6moU,"VW ID.3 Rundgang, Verarbeitung, Sitze- und Koffertest | Praxistest",2020-09-22T08:30:04Z,UCHeWtVw_wNCUZkzc5wif2FQ,13562,342,173,0,0
7TpRaIfNbkQ,Elektromobilität mal anders - Unterwegs mit dem E-Bike Pedelec,2020-09-23T18:43:33Z,UC-k-5F2j4CUzuwkx1QLRlpA,548,38,5,0,0
sWvWGwsjkH0,Aktueller Bericht vom Tesla Battery Day Tagesthema Elektromobilität Sonderausgabe,2020-09-23T08:14:06Z,UCHuXYLIv70fPKK9c60TwLQw,442,36,8,0,0
oELTswDHd5M,Wie teuer sind E-Autos wirklich? | Elektroauto Kosten – präsentiert von Yello,2020-09-23T09:59:20Z,UCWDzQTt1RWZD1AtkV76CIBA,26101,1211,204,0,0
IcmdBAkT2hk,VW ID.4 Weltpremiere mit exklusiven Insights + Tesla Model Y Vergleich,2020-09-23T14:59:33Z,UCgmB8S3f8-9dR8alVUZuZxQ,134301,5455,1259,0,0
JpE4sOn-hNc,e-Frühstück zum TESLA BATTERY DAY - Zusammenfassung & Fazit,2020-09-23T07:22:48Z,UCaCaZ-vKtnMG2_FKmEePChQ,8939,525,129,0,0
-7c2odHOQL4,Starke Stimmen mit Andreas Remmele von LEW,2020-09-23T23:25:13Z,UC3VIJuG4taRjm_wMm01D0zg,269,14,1,0,0
mFkJiZ8m4AI,Die Batterie-Revolution - Tesla Batterie kommt 2022!,2020-09-23T16:00:13Z,UCrt6X6pXNRl5rRxaKbzCrvw,110892,5032,648,0,0
bau4qWZpC2k,Starke Stimmen mit Michael Tschakert von Cheil Germany,2020-09-23T08:12:04Z,UC3VIJuG4taRjm_wMm01D0zg,274,13,1,0,0
-gUL_xKxJhg,Ist der Volkswagen ID3 DAS E-Auto für alle?  👉 Fahrbericht und alle Infos!,2020-09-23T15:01:23Z,UC96MGGyxaZZQ6aFKSVMHIew,21215,498,175,0,0
PW1xqW0zkZA,Moin Tesla! #60 Abholung Model 3 -Top oder Flop in Hannover?,2020-09-23T06:00:03Z,UCdPCrCxcLyL7DQGo3P6ZfUA,15126,1004,209,0,0
67KktaS-Esk,EMC Livestream 23.09.2020 - Die Rolle von Wasserstoff als Energieträger in der Energiewende,2020-09-23T18:20:00Z,UC6NF3k5gX50lgLX3EX7Lq2w,272,5,2,0,0
fDgYdADIahU,"VW ID.3 (2020) Max Pro Performance (150 kW / 204 PS / 58 kWh) Test, Exterieur, Interieur und Laden",2020-09-23T16:00:10Z,UCfJVwZuVVxVMYxv04JQumyg,5202,46,7,0,0
7Vmx9LjkmNI,Elektromobilität in London,2020-09-24T16:40:52Z,UCXzAdSkGFtjrbuucfC-t7gA,1522,160,29,0,0
j3ZiIzGDHSY,Renault super erfolgreich mit E Autos Service Tagesthema Elektromobilität Nr.147,2020-09-24T15:00:12Z,UCHuXYLIv70fPKK9c60TwLQw,159,19,2,0,0
YeVYQ0ZZ2-Q,Anfahrt zum E-Cannonball Start Hotel,2020-09-24T12:23:44Z,UCSzR9ZpI6WwfB7Mtp_lKkvg,3546,234,23,0,0
1uDIP6CCv4w,E3DC Wallbox  1- und 3 phasiges Laden erklärt - Autarkie - Folge 34,2020-09-24T15:30:01Z,UC61qPMX7tIZGgHbKiG3Y7XA,11109,332,128,0,0
Mo_NySmwPCI,"Breaking Elektro-News: VW ID.4 alle Infos, Porsche Akku-Truck, RIESENBATTERIE in Österreich 😎",2020-09-24T05:00:02Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,5111,408,57,0,0
iCr-JRwcrY8,"Woran forschen Sie, Herr Professor Grundmann?",2020-09-24T09:04:08Z,UCJVzIzmYjsjqOVK3e_ZbBxQ,399,5,1,0,0
7jE-tKf1ZS4,Schade Mazda MX30 ! - Verbrenner Sound im Elektroauto? - demnächst Range Extender mit Wankelmotor?,2020-09-24T07:30:00Z,UCuPH6ouleIo8IhmZy65m4pA,6308,81,85,0,0
UxiC0xSGJEA,Lädt das Unfall Tesla Model 3 am Supercharger ?,2020-09-24T16:08:00Z,UCqtBzOjVW0aLVZHaRYu7dpQ,29965,1401,141,0,0
Pao0gGwaW9c,Crashkurs Klimakrise mit Prof. Reinhard Steurer,2020-09-24T05:32:08Z,UC8rCx1CZLtSkEr-tCLd9yCg,1729,99,4,0,0
6Om6Y_oR5ug,VW ID.3 - jetzt geht es mit Elektromobilität so richtig los | auto-zellmann.de,2020-09-25T16:29:50Z,UCi-um6O_eh3U2t34lmuTQng,714,19,2,0,0
