video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
-4Vrp4HDE7o,Ladeabbruch & Verbrauch | Warum lädt der MG nicht mehr? | E-Auto ohne Wallbox | EVlog 3.2,2021-06-09T14:32:10Z,UCaCaZ-vKtnMG2_FKmEePChQ,5168,413,61,0,0
BTJWBs7ex-Q,VW E-Up 1st Gen am CCS 350kW... Lademonster oder Ladegurke🤔,2021-06-09T16:00:05Z,UC_GGgC2gfTYxqqf5W_ApfCg,967,26,4,0,0
_NH4jtHQ4qQ,Die dunkle Wahrheit über Volkswagen,2021-06-09T16:04:48Z,UCKGMHVipEvuZudhHD05FOYA,1260943,75432,6320,0,0
7gTpro3HGXU,Strom sparen mit dem Elektroauto: Vom Spritsparprofi zum Stromsparprofi | ADAC SE,2021-06-09T07:05:29Z,UCJTQxEGVqCFsBuHUyxgaVqQ,26988,61,5,0,0
yT9D_vTmYpg,Tesla Model 3 Fahrer probiert Porsche Taycan 4S aus,2021-06-09T17:12:44Z,UCmp-kPVgOL3vrj1UFE7Iqjg,1823,52,22,0,0
6_j60Gq-LK8,Elektroauto Camping - nutze den Strom im Tesla für den Wohnwagen,2021-06-09T18:00:02Z,UCJW1S6BOOHD1dyzA2V8rxnw,19279,361,118,0,0
hujKAqTM8GA,Chaos an der Ladesäule? Mit welchem Anbieter wird es wie teuer? Unsere Lösung für die Langstrecke.,2021-06-09T15:59:57Z,UC-k-5F2j4CUzuwkx1QLRlpA,5810,307,80,0,0
7lAfvtFec0U,Tesla Model 3 Fahrer checkt meinen VW ID.3 / Elektroautos im Vergleich.,2021-06-09T14:00:02Z,UCVUBc0WF5X-w3T8s6Wyx-jw,21757,679,323,0,0
T7Jhc68Bo2c,1 Jahr VW e-Up! und E-Mobilität. Mein Fazit!,2021-06-10T15:00:11Z,UClrnlVHuz924um08JxfWo8A,8808,310,44,0,0
kLqq9iaFJ2U,2021 BMW iX Montage im Werk Dingolfing,2021-06-10T09:15:27Z,UCz9jxGhRlYLpVVg5_EAdBDw,2367,15,1,0,0
6U_f4F_R8M0,"Breaking Elektro-News: IONIQ 5, Skoda Enyaq Sportline, Verkehrsausschuss stimmt DEUTSCHLANDNETZ zu",2021-06-10T05:00:01Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,7900,617,97,0,0
DXLXZetThbY,"eMobility update: Lexus-Stromer, Lithium-Abbau, Bundes-Ladeparks, GermanZero, Solarwatt mit BMW-Akku",2021-06-10T10:00:12Z,UC_vO01sSD25a73DhoaxtZTw,5409,487,87,0,0
rvCNLY8lSuc,Sparsamer E-SUV aus CHINA? | Alltags Check in Stadt und Land | E-Auto ohne Wallbox | EVlog 3.3,2021-06-10T12:18:43Z,UCaCaZ-vKtnMG2_FKmEePChQ,3758,379,46,0,0
eaKlIC0LNVU,2. Folge: Tesla bezahlt und zugelassen. Interessante Fakten über die Leistung...,2021-06-10T12:32:39Z,UC9_9a2PMGW81zMwF_L9HKPg,5052,119,9,0,0
aQKBfoqCp50,Ein LichtBlick für Dein Elektroauto - Wallbox + ÖkoStrom + Ladekarte + IONITY 39 ct/kWh | 163 Grad,2021-06-10T13:00:01Z,UCbe4BpM5-Ta7MIlbKOofTDA,10202,610,110,0,0
7I8brEBsdKQ,E-Trackday auf dem Hockenheimring - TESLA & CO GEBEN STROM,2021-06-10T09:45:19Z,UC06b2SP4qTRaMXsql19sDkA,425,12,11,0,0
HbNaQ1KuHZ8,Diese WALLBOX ist EINZIGARTIG!  ✅ KfW Förderung ✅ PV-Überschussladen | STROMAT Elektroautos laden,2021-06-10T15:30:01Z,UCUYT5ThWuRNWAbV0nul7EGQ,5132,100,25,0,0
vqA__Py6Vo8,Bei diesen Aktien kaufe ich Rücksetzer!,2021-06-10T16:00:24Z,UCCPM1klqoABXV0cl8c3FDQw,23286,687,63,0,0
CmVQ6KqoxWA,Ist der CUPRA Born der perfekte Sportwagen für alle?,2021-06-10T14:30:00Z,UC0z9lQdQgTUII4lfaIevdvA,28805,286,38,0,0
X-z0S87wQV4,Emerging Markets ETF - In die Schwellenländer investieren | Megatrend ETF 7,2021-06-10T08:00:15Z,UCMjoIZboNktI2gzVxKNdqwA,493,25,1,0,0
uiIhq-oahhk,"Keine Verbrenner mehr in Berlin, die Abgaswerte sinken in Europa Tagesthema Elektromobilität Nr.385",2021-06-11T15:00:35Z,UCHuXYLIv70fPKK9c60TwLQw,141,15,2,0,0
2JMFkHv8ZLk,Tesla Model S Plaid präsentiert: Elektromobilität in einer neuen Dimension,2021-06-11T16:39:06Z,UCpPbcfwq0wOpWrC0gBs73tQ,3986,285,23,0,0
pQSPEPgO_ik,E-Cannonball Bewerbungsphase endet,2021-06-11T14:54:01Z,UCSzR9ZpI6WwfB7Mtp_lKkvg,866,102,11,0,0
VEX7N9eAXAo,Vergleich VW ID.3 & MG ZS EV | Wer bietet den Einstieg in die Elektromobilität? | EVlog 3.4,2021-06-11T14:49:03Z,UCaCaZ-vKtnMG2_FKmEePChQ,8471,486,110,0,0
b8tpvas9tec,"STAT E-STICS #22 | Elektroauto-Neuheiten bei Honda, Tesla, Opel, Nissan, Renault und RIMAC",2021-06-11T16:17:06Z,UCDDj2GWklzZ09X7R9OtsX3Q,27825,645,47,0,0
YBG5zZz2a1k,Diskussion: Soziale Gleichheit bei der Klimapolitik | Markus Lanz vom 10. Juni 2021,2021-06-11T05:11:47Z,UCeqKIgPQfNInOswGRWt48kQ,259932,2173,2889,0,0
Z5MRCyDbIx0,Abstimmung des neuer Kanal-Jingle für PS ELECTRO - Macht mit!,2021-06-11T16:39:26Z,UCwHAKOZnvsOoUPH3BRYD74A,46,8,13,0,0
QqbICz7qHdQ,Wie gut sind Elektroautos?,2021-06-11T06:48:54Z,UCwQmqAG_8YlgakD8Dj0DZ4w,3579,198,61,0,0
aEq4D-_P3VU,VW iD.3 Ausstattungen - was lohnt sich? (PRO VS 1st MAX),2021-06-11T15:00:00Z,UCaTyFx9Llt5nQRAFjZyowow,27268,482,51,0,0
LAnlF7OdIS4,KOMPAKT ZUSAMMENGEFASST | Konzept Schnellladegesetz | Nächste Ladestation in 15-30 Kilometer,2021-06-11T07:59:40Z,UCaCaZ-vKtnMG2_FKmEePChQ,5010,532,98,0,0
56uI10pKTv4,Laden Tesla Model 3 | Möglichkeiten unterwegs und daheim,2021-06-11T19:53:26Z,UCe4imzlqB7w2LcgG3W_fpvg,12817,675,114,0,0
0auNM-dJQ3E,"Wärmepumpen-Skandal?, kein Model S Plaid+ !, ID OTA 2.2 abgesagt!? (NEWS KW23/2021)",2021-06-11T18:30:07Z,UCHeWtVw_wNCUZkzc5wif2FQ,3801,256,79,0,0
fdIxvdAlhhQ,"Elektromobilitätstage im Münchener Norden - Podiumsdiskussion ""Verkehrswende mit Elektromobilität""",2021-06-12T07:17:37Z,UCG0HtI0OxL8E4iZuchmV62A,472,15,1,0,0
gT91EfxcjaY,"Tesla ModelS Plaid wird teuerer, mehr Reichweite auch nicht Tagesthema Elektromobilität Nr.386",2021-06-12T12:00:23Z,UCHuXYLIv70fPKK9c60TwLQw,171,19,4,0,0
gWxKAn2Elmc,E-Mobilität 2021: Der Preis den man zahlt wenn man keinen Tesla fährt,2021-06-12T07:30:10Z,UCiZnK4X73okItJqaCs2YDOQ,243621,10168,2803,0,0
uAiYLViKm9E,"Elektroauto kaufen - Seat Mii Electric (Elektromobilität Zukunft, Vor und Nachteile, Kritik, Preis)",2021-06-12T15:30:05Z,UCNeBWn4J2jco5GbRo5Wd27A,460,19,5,0,0
PASuGPmJ144,KEIN BLACKOUT durch E-Autos ⚡ DAS Aufklärungsvideo,2021-06-12T14:28:40Z,UC96MGGyxaZZQ6aFKSVMHIew,2054,209,32,0,0
6UyLR0t8C7k,Was denken E-Mobilisten? | E-SUV aus China für Einstieg brauchbar? | E-Auto ohne Wallbox | EVlog 3.5,2021-06-12T13:30:00Z,UCaCaZ-vKtnMG2_FKmEePChQ,4447,388,58,0,0
